date,coin,price,volume,market_cap
2025-08-04 00:00:00,ETH,3497.573127822404,18338718249.174084,422223994717.4719
2025-08-05 00:00:00,ETH,3715.7090148550706,28536476594.95387,448517239894.4303
2025-08-06 00:00:00,ETH,3612.442432236669,29411744198.367584,436373875222.1905
2025-08-07 00:00:00,ETH,3684.0459195726726,23256150904.877857,444737780081.9074
2025-08-08 00:00:00,ETH,3911.2609462690816,31981627910.70641,471838906504.6792
2025-08-09 00:00:00,ETH,4012.97697001236,37861934037.3479,484483868122.1773
2025-08-10 00:00:00,ETH,4265.563258333516,37686735734.66866,514414914903.2612
2025-08-11 00:00:00,ETH,4253.591618951185,26481154882.304214,513073639261.6181
2025-08-12 00:00:00,ETH,4228.824213261163,43010572110.88258,510225780028.6237
2025-08-13 00:00:00,ETH,4606.809427709522,52840297700.59488,556502855391.5187
2025-08-14 00:00:00,ETH,4763.652535322159,58870844448.59354,575091067506.1215
2025-08-15 00:00:00,ETH,4554.291501538621,66924319529.18441,551514703070.4648
2025-08-16 00:00:00,ETH,4430.532465017841,50038927770.639565,534578587192.13434
2025-08-17 00:00:00,ETH,4426.826913311333,21104759591.061535,534150282399.6513
2025-08-18 00:00:00,ETH,4487.118013759226,28100356151.382523,541923097741.9142
2025-08-19 00:00:00,ETH,4317.2757573282315,43935703176.22011,520793172158.0575
2025-08-20 00:00:00,ETH,4074.495786100515,41626342123.38552,491872355111.46844
2025-08-21 00:00:00,ETH,4330.491598768078,39857177022.84433,523004794309.38104
2025-08-22 00:00:00,ETH,4224.438592580698,21703206731.83165,509951239220.54224
2025-08-23 00:00:00,ETH,4829.225541798332,61856673933.04883,582817007170.4178
2025-08-24 00:00:00,ETH,4773.884088598777,27814037595.094646,576242312916.0488
2025-08-25 00:00:00,ETH,4778.10916071381,41157770217.98017,577227233251.8729
2025-08-26 00:00:00,ETH,4381.626176071471,48217069690.885376,529509245849.7141
2025-08-27 00:00:00,ETH,4602.369685333965,35263906282.176544,555061696726.733
2025-08-28 00:00:00,ETH,4500.1451479982325,35898825608.295586,543608856125.4653
2025-08-29 00:00:00,ETH,4507.560431032719,29189873860.227936,543249516158.12427
2025-08-30 00:00:00,ETH,4364.358521430426,38006835596.328514,526830870964.3115
2025-08-31 00:00:00,ETH,4373.360357620914,19199178188.100254,527539496668.2519
2025-09-01 00:00:00,ETH,4388.931464519364,22269795530.723904,529740073153.04834
2025-09-02 00:00:00,ETH,4303.202222745541,31725195638.84437,519534784996.7176
2025-09-03 00:00:00,ETH,4325.856306225941,32990260980.341236,521450862214.85895
2025-09-04 00:00:00,ETH,4449.8670977283255,30818352470.84173,537549763927.1384
2025-09-05 00:00:00,ETH,4298.094660544595,29893273380.076374,519319443328.1493
2025-09-06 00:00:00,ETH,4306.613513100346,37950930494.82325,519830732357.0378
2025-09-07 00:00:00,ETH,4273.110024157841,14497961323.191992,515852185188.91895
2025-09-08 00:00:00,ETH,4304.032421076036,14920604279.616674,519663340480.02106
2025-09-09 00:00:00,ETH,4309.685702772004,26393884729.75394,519912892077.1541
2025-09-10 00:00:00,ETH,4309.342746120013,28408982228.170376,520461727067.3641
2025-09-11 00:00:00,ETH,4347.476803670656,34848418445.62599,524803924739.0028
2025-09-12 00:00:00,ETH,4459.31901599882,33593064568.960487,538261336997.6129
2025-09-13 00:00:00,ETH,4708.841744149995,39138140052.58744,567724477218.3574
2025-09-14 00:00:00,ETH,4667.699652630318,30452117451.68358,563397805739.7904
2025-09-15 00:00:00,ETH,4609.786110950785,23827529566.903904,556354045428.2224
2025-09-16 00:00:00,ETH,4524.244939102515,33863743706.690956,545926863107.31946
2025-09-17 00:00:00,ETH,4504.266635522813,28053763147.05997,543407922913.00836
2025-09-18 00:00:00,ETH,4591.768794331328,41727122821.76891,554600592896.1794
2025-09-19 00:00:00,ETH,4590.6367372135155,29381752919.13096,554210013387.6136
2025-09-20 00:00:00,ETH,4470.479474009387,28156319659.26727,539242810184.06946
2025-09-21 00:00:00,ETH,4481.799472368209,14314030981.454111,540941822331.27405
2025-09-22 00:00:00,ETH,4452.87113037789,15910684640.581882,537406899904.3973
2025-09-23 00:00:00,ETH,4199.951774017639,52988093949.58233,507148578276.2705
2025-09-24 00:00:00,ETH,4166.1905498775295,29902684711.810097,503209949445.43353
2025-09-25 00:00:00,ETH,4148.65682762035,29988924904.58222,500734284408.361
2025-09-26 00:00:00,ETH,3863.0632875907245,63461265827.195854,466825639887.3833
2025-09-27 00:00:00,ETH,4037.0979210260916,43443403793.85234,486889364203.26996
2025-09-28 00:00:00,ETH,4018.167453105732,17011629273.367075,485207355886.1105
2025-09-29 00:00:00,ETH,4141.839664086501,21656522951.624653,499628731251.1227
2025-09-30 00:00:00,ETH,4215.61278947927,34604598514.675,508909498092.11896
2025-10-01 00:00:00,ETH,4144.230463371581,34013325290.49775,500218841768.296
2025-10-02 00:00:00,ETH,4343.951983440489,42741046618.56157,524308225825.147
2025-10-02 01:38:47,ETH,4358.2464193520855,44703750199.802185,526134853359.00604
2024-10-03 00:00:00,SOL,140.44843275006326,3403092048.7701364,65807677885.54672
2024-10-04 00:00:00,SOL,136.65393647537826,3660493468.511928,64050560287.44469
2024-10-05 00:00:00,SOL,143.16476802180077,3107174327.531866,67069277149.62741
2024-10-06 00:00:00,SOL,142.74066530825795,1404635947.7139452,66856779428.43124
2024-10-07 00:00:00,SOL,146.3485360445286,1447038882.2257159,68620543171.31388
2024-10-08 00:00:00,SOL,144.21265658625913,3411951971.0080686,67824969530.69777
2024-10-09 00:00:00,SOL,143.4338504886754,2021753886.7147253,67328950381.83993
2024-10-10 00:00:00,SOL,139.32635039743118,2070835887.6785858,65433504789.60537
2024-10-11 00:00:00,SOL,138.76215517070165,2066229153.7766125,65104986869.39701
2024-10-12 00:00:00,SOL,145.3183432059626,2171464128.91537,68238430125.58685
2024-10-13 00:00:00,SOL,146.58106227732287,1342624320.0323367,68817502222.73967
2024-10-14 00:00:00,SOL,147.49229086781492,1681570122.0230145,69243494227.1722
2024-10-15 00:00:00,SOL,157.3459292988939,3436470403.8856783,73962264985.11276
2024-10-16 00:00:00,SOL,154.62263332245095,4033304497.2522097,72639268353.59418
2024-10-17 00:00:00,SOL,154.2635899099486,2755639617.513603,72422733078.47534
2024-10-18 00:00:00,SOL,150.27306080375143,2717600021.312216,70573405283.51457
2024-10-19 00:00:00,SOL,155.0727514171131,2035291815.7684128,72886877673.2116
2024-10-20 00:00:00,SOL,159.59268197009004,1863265086.5618672,74964939765.94617
2024-10-21 00:00:00,SOL,166.573580832598,3153223457.134059,78229210681.92538
2024-10-22 00:00:00,SOL,166.37603410566598,4851472927.708045,78180519224.39232
2024-10-23 00:00:00,SOL,167.21134937308716,4409925954.917367,78495515410.02502
2024-10-24 00:00:00,SOL,171.31390405727439,4820717293.719623,80605199376.19403
2024-10-25 00:00:00,SOL,177.37306125678103,4352868535.962914,83303181938.57568
2024-10-26 00:00:00,SOL,164.34475959360174,6060843280.997682,77285778632.20319
2024-10-27 00:00:00,SOL,170.56035339294928,3465680935.5464296,80185439054.50378
2024-10-28 00:00:00,SOL,176.62596685410173,3262906486.5268407,83135834565.19875
2024-10-29 00:00:00,SOL,178.14045831001073,4573928546.776399,83861396528.21255
2024-10-30 00:00:00,SOL,179.3686111316114,4626744759.960895,84365189646.56198
2024-10-31 00:00:00,SOL,175.07910306095894,3787670946.354799,82365474416.0372
2024-11-01 00:00:00,SOL,168.4025224117599,3406710809.991008,79289455541.87051
2024-11-02 00:00:00,SOL,166.28821025376803,3797335906.931423,78250082081.93033
2024-11-03 00:00:00,SOL,165.99502794396105,1957197289.8022513,78131615349.70734
2024-11-04 00:00:00,SOL,162.66791799614072,3328092038.7950063,76639755911.6
2024-11-05 00:00:00,SOL,157.6072230849172,3431380035.9552183,74183140424.87337
2024-11-06 00:00:00,SOL,166.51143603878933,4231343887.3657613,78482680246.56433
2024-11-07 00:00:00,SOL,187.1685353309579,12310513296.170946,88185066303.67917
2024-11-08 00:00:00,SOL,196.20253922973225,6091288676.382452,92394882481.30789
2024-11-09 00:00:00,SOL,199.83336694253737,7260188189.931466,94211532387.97975
2024-11-10 00:00:00,SOL,200.1685708629758,4159056437.727218,94841594020.38661
2024-11-11 00:00:00,SOL,210.18784246643875,11110901193.487217,99044422018.77545
2024-11-12 00:00:00,SOL,222.64379026281208,12984443505.89922,105178890848.891
2024-11-13 00:00:00,SOL,213.0672905358662,13290465438.161457,100554180075.78313
2024-11-14 00:00:00,SOL,215.0830227659504,13805972977.973513,101553234625.10576
2024-11-15 00:00:00,SOL,209.3680513303875,10550722956.667837,98608091950.04749
2024-11-16 00:00:00,SOL,219.08569006216123,7498818405.350817,103343063143.62659
2024-11-17 00:00:00,SOL,216.05467211977268,5969522661.832492,101970934386.94557
2024-11-18 00:00:00,SOL,237.4665536612789,12972061001.980022,112583245508.81412
2024-11-19 00:00:00,SOL,239.77742042710136,10983854913.148941,113790106211.8517
2024-11-20 00:00:00,SOL,237.91328769126025,8433368277.4585285,112928994362.1699
2024-11-21 00:00:00,SOL,236.04012432804112,8823415601.787249,112008978842.06454
2024-11-22 00:00:00,SOL,257.2507185771503,14028640651.231201,122060813280.85324
2024-11-23 00:00:00,SOL,256.24790229652683,9312488228.35439,121664259170.88939
2024-11-24 00:00:00,SOL,254.69897355925355,8833978840.183693,120859540109.97667
2024-11-25 00:00:00,SOL,253.63893250552624,6901354952.3071165,120502230128.64162
2024-11-26 00:00:00,SOL,234.5375215535424,8666830055.465332,111344542068.44252
2024-11-27 00:00:00,SOL,230.77914119497484,9750668817.715805,109620678337.06673
2024-11-28 00:00:00,SOL,242.46678684660802,7109836475.670383,115105327487.59502
2024-11-29 00:00:00,SOL,237.65273808614407,5255693436.08845,112826136421.60674
2024-11-30 00:00:00,SOL,243.70089664594224,5755025280.657502,115695831971.57478
2024-12-01 00:00:00,SOL,238.16347667858562,4804502975.567071,113136826188.84282
2024-12-02 00:00:00,SOL,237.54718827599987,5045595846.945474,112858141484.31874
2024-12-03 00:00:00,SOL,225.5283610124218,9899598134.99005,107159640532.60336
2024-12-04 00:00:00,SOL,234.99258635351788,10452192112.243505,111849188040.85468
2024-12-05 00:00:00,SOL,229.06669921453178,8783744907.42495,108895156641.66345
2024-12-06 00:00:00,SOL,237.3008587229224,12602226714.283775,112780864777.68202
2024-12-07 00:00:00,SOL,237.00646868253727,8922633455.40031,112628691231.92856
2024-12-08 00:00:00,SOL,238.89329739813545,5251587540.533853,113839345705.58537
2024-12-09 00:00:00,SOL,237.57854563045439,4395374812.781921,113135754973.99297
2024-12-10 00:00:00,SOL,217.61737842270807,11429229527.743338,103658784770.72432
2024-12-11 00:00:00,SOL,213.52687206332865,11187514118.859241,101631048226.2473
2024-12-12 00:00:00,SOL,227.0731413756734,7555103206.1240225,108729401497.31157
2024-12-13 00:00:00,SOL,227.02574746034202,6550517085.993641,108699878063.44142
2024-12-14 00:00:00,SOL,224.59546331682483,5161260053.695949,107552367996.59578
2024-12-15 00:00:00,SOL,219.871836259502,3877459092.60342,105315505829.8883
2024-12-16 00:00:00,SOL,224.53658892974883,3942318066.518842,107667694926.24757
2024-12-17 00:00:00,SOL,216.51544960024825,6624387280.0088625,103890617385.6761
2024-12-18 00:00:00,SOL,222.74032965988914,7985124597.628129,106838498036.11574
2024-12-19 00:00:00,SOL,205.36330239790396,8480297085.511605,98187529554.2457
2024-12-20 00:00:00,SOL,194.9019815694289,10468690590.802677,93450456552.31743
2024-12-21 00:00:00,SOL,194.12198450453806,12107653719.181095,92885810388.18964
2024-12-22 00:00:00,SOL,181.0289078386085,6815137488.7062845,86608023116.47685
2024-12-23 00:00:00,SOL,180.15299381882627,5182484546.123343,86503599316.97266
2024-12-24 00:00:00,SOL,189.84218617656558,6301604625.525055,91042236757.00714
2024-12-25 00:00:00,SOL,197.50098597289022,4227931012.2157845,94580217212.31563
2024-12-26 00:00:00,SOL,197.3576592740719,3348485302.259563,94663647605.30154
2024-12-27 00:00:00,SOL,188.14456627233477,3632161406.3318877,90223406707.14066
2024-12-28 00:00:00,SOL,183.74866385462855,3493249464.36059,88113693164.8477
2024-12-29 00:00:00,SOL,194.8276511169169,2617139754.420275,93472385728.09871
2024-12-30 00:00:00,SOL,189.9284130164687,2637965244.6069903,91097223580.56879
2024-12-31 00:00:00,SOL,190.70066508822853,3958275830.342855,91400962709.76645
2025-01-01 00:00:00,SOL,189.45168366761857,3962483816.1795225,91478338043.51134
2025-01-02 00:00:00,SOL,193.64679144177083,2824600478.597266,93458487148.00087
2025-01-03 00:00:00,SOL,207.87862676897498,5084254052.257431,100434907190.98921
2025-01-04 00:00:00,SOL,217.647289485303,4911221653.277528,105094794982.75977
2025-01-05 00:00:00,SOL,216.68364826265568,3044194454.6550207,104689355900.12187
2025-01-06 00:00:00,SOL,213.44823541657385,3048234520.4287724,103130316780.37645
2025-01-07 00:00:00,SOL,218.4209767110049,4309097910.341224,105522704111.37778
2025-01-08 00:00:00,SOL,202.492545725036,5199767125.738103,97995322629.92308
2025-01-09 00:00:00,SOL,197.45206766283226,5972330799.666177,95682675885.83002
2025-01-10 00:00:00,SOL,185.0111350868991,4609352627.060508,89422935371.9058
2025-01-11 00:00:00,SOL,187.8201167474825,4489439743.585478,90863602526.64655
2025-01-12 00:00:00,SOL,188.0632507646954,2634148745.1065474,91151211516.5533
2025-01-13 00:00:00,SOL,188.39194289058088,1635265225.559339,91207532007.52103
2025-01-14 00:00:00,SOL,183.11428850097792,6287216536.189147,88705877704.07474
2025-01-15 00:00:00,SOL,187.70452520232413,3315788782.9493647,90966038336.3823
2025-01-16 00:00:00,SOL,205.75854800567018,4804084650.374077,99617521322.55345
2025-01-17 00:00:00,SOL,211.23399374041628,7068314924.706724,102762327812.58186
2025-01-18 00:00:00,SOL,219.77905400813702,5970704168.89648,106975781135.88028
2025-01-19 00:00:00,SOL,262.5615764589647,25509863876.61015,127785165817.10095
2025-01-20 00:00:00,SOL,251.97488550305266,27745408600.276928,122020537308.0902
2025-01-21 00:00:00,SOL,242.47150410221352,24105137275.239193,118038765211.23405
2025-01-22 00:00:00,SOL,250.3984908388754,12579840532.32276,121552327585.60405
2025-01-23 00:00:00,SOL,256.1143343782641,10328230618.34812,124606314246.36227
2025-01-24 00:00:00,SOL,253.49503131499628,10816185398.469212,123417388987.169
2025-01-25 00:00:00,SOL,253.62637885441316,8592029753.25568,123361234528.28262
2025-01-26 00:00:00,SOL,257.0742996969564,5803289041.239068,125148284070.78894
2025-01-27 00:00:00,SOL,241.06731630326192,4718944732.494511,117303806305.96823
2025-01-28 00:00:00,SOL,234.97914713600687,12684970731.866884,114276592039.16579
2025-01-29 00:00:00,SOL,226.88945614638288,5786086231.183104,110398046173.44064
2025-01-30 00:00:00,SOL,228.6145425527223,6211589569.140341,111355015372.82307
2025-01-31 00:00:00,SOL,239.04719726337646,5322441765.57196,116559779515.8497
2025-02-01 00:00:00,SOL,231.50782299297455,4767010236.438659,112643737226.91638
2025-02-02 00:00:00,SOL,214.46366422580272,4126022505.958027,104469275144.33444
2025-02-03 00:00:00,SOL,202.32492853599265,9577730751.60321,98398368500.85646
2025-02-04 00:00:00,SOL,215.95147229807475,17185125725.03428,105205583844.172
2025-02-05 00:00:00,SOL,207.42406393975517,8488460261.020004,100802812440.85353
2025-02-06 00:00:00,SOL,196.21787573260255,4519102616.629987,95550201539.32951
2025-02-07 00:00:00,SOL,189.38932513491977,4544519196.979243,92031851837.88425
2025-02-08 00:00:00,SOL,192.2709679394336,5321325630.808724,93773950310.2403
2025-02-09 00:00:00,SOL,199.70939394589394,2738591550.9889145,97430610890.80075
2025-02-10 00:00:00,SOL,200.44634668796408,3575183754.783349,97797330676.8804
2025-02-11 00:00:00,SOL,200.0458466193684,4877446867.21056,97602797576.9777
2025-02-12 00:00:00,SOL,197.92915264031842,4610068875.979272,96650663515.04695
2025-02-13 00:00:00,SOL,196.60301392852935,4991943969.554793,95802342588.48465
2025-02-14 00:00:00,SOL,194.2631701900725,3243643748.254954,94843692266.1009
2025-02-15 00:00:00,SOL,199.65011966060425,4307573002.935994,97468827982.87822
2025-02-16 00:00:00,SOL,194.4254509858272,2126185023.7187572,94916725048.10495
2025-02-17 00:00:00,SOL,188.165584495931,2477404625.155988,91860796549.96172
2025-02-18 00:00:00,SOL,177.91997195388805,4953743554.608888,86934660078.68405
2025-02-19 00:00:00,SOL,169.10718217289786,7430021942.540908,82487856965.56555
2025-02-20 00:00:00,SOL,169.26443436615673,4126508611.428817,82688920914.07486
2025-02-21 00:00:00,SOL,176.02074183930708,3748737861.764053,86011244818.54909
2025-02-22 00:00:00,SOL,169.00123201382314,5320752621.586434,82609623068.92926
2025-02-23 00:00:00,SOL,172.21280391506767,2446840289.512584,84180442889.18811
2025-02-24 00:00:00,SOL,168.09302650361454,1845951247.1170418,82111049206.9718
2025-02-25 00:00:00,SOL,141.16593031186233,8204544974.98999,69785445476.4441
2025-02-26 00:00:00,SOL,144.3563354963687,10792855904.5099,71703011109.95712
2025-02-27 00:00:00,SOL,134.6628545613439,5565468106.450874,67080997138.50677
2025-02-28 00:00:00,SOL,137.60648163669737,4247821646.488742,68562002291.54892
2025-03-01 00:00:00,SOL,148.17466304440643,8773643463.195835,73865234147.56163
2025-03-02 00:00:00,SOL,143.4002225931321,3750217492.258566,72725965137.73221
2025-03-03 00:00:00,SOL,178.17413183106032,13105437774.765995,90446325718.02034
2025-03-04 00:00:00,SOL,142.5141267061424,10365994673.49476,72549477478.20894
2025-03-05 00:00:00,SOL,145.06190940041165,8959390661.47582,73677404621.18243
2025-03-06 00:00:00,SOL,146.1815871653316,5058439503.511892,74254605878.29288
2025-03-07 00:00:00,SOL,143.45134750836067,4945954333.278534,72855104265.59047
2025-03-08 00:00:00,SOL,139.1826626278542,7016301953.403862,70789658072.88582
2025-03-09 00:00:00,SOL,136.88210638232243,2514068553.482356,69641393306.39473
2025-03-10 00:00:00,SOL,126.63426805755283,3801194130.62927,64443868119.22886
2025-03-11 00:00:00,SOL,118.78644366084116,5864031854.074184,60550984692.33613
2025-03-12 00:00:00,SOL,125.4287680235315,6029007255.049647,63868692267.70004
2025-03-13 00:00:00,SOL,126.56536487567297,4689543463.448166,64342608562.247406
2025-03-14 00:00:00,SOL,123.23770752728635,3271148359.248695,62750805255.11328
2025-03-15 00:00:00,SOL,133.5545345544276,3701658672.5857406,68090655259.91155
2025-03-16 00:00:00,SOL,135.83808085318316,2173510694.828497,69171954733.32257
2025-03-17 00:00:00,SOL,126.16514527624146,2798721596.9139237,64335280377.63734
2025-03-18 00:00:00,SOL,128.27980954134415,2835104845.2985606,65460614429.259926
2025-03-19 00:00:00,SOL,125.34406014353017,2936759432.6961746,63883571506.45802
2025-03-20 00:00:00,SOL,135.62276169425357,4227937432.462337,69135638972.75473
2025-03-21 00:00:00,SOL,127.67626424914864,2856454079.9876003,65205449286.37338
2025-03-22 00:00:00,SOL,128.23973822410704,2682481813.177558,65399367439.38751
2025-03-23 00:00:00,SOL,128.39187391771924,1633225353.201732,65538073389.8455
2025-03-24 00:00:00,SOL,132.10106868785385,1946961909.8583128,67460845086.99793
2025-03-25 00:00:00,SOL,140.57936877383233,4982998048.548014,71815757431.57007
2025-03-26 00:00:00,SOL,143.93305133739045,4141256445.109851,73627601377.65034
2025-03-27 00:00:00,SOL,137.09334253160864,3544853266.965955,70000923888.07939
2025-03-28 00:00:00,SOL,138.37897933357002,3091328527.031395,70778661497.74887
2025-03-29 00:00:00,SOL,129.44621681849003,3970975243.7690816,66247008410.83447
2025-03-30 00:00:00,SOL,124.50189658068513,2655617262.6764107,63588827540.6773
2025-03-31 00:00:00,SOL,124.5806499329744,1878569311.0322552,63769548570.98089
2025-04-01 00:00:00,SOL,124.86617842858315,3728330337.9255114,64041752306.38457
2025-04-02 00:00:00,SOL,126.80693682115113,3477738068.3977413,65013471543.10781
2025-04-03 00:00:00,SOL,118.08550586157003,6220758262.820647,60554316318.78751
2025-04-04 00:00:00,SOL,117.1929518844708,5474729959.575941,60114820903.14578
2025-04-05 00:00:00,SOL,122.71307466195722,6141157658.850645,63119906836.25052
2025-04-06 00:00:00,SOL,120.16838205477265,1955824996.8725355,61612075005.753624
2025-04-07 00:00:00,SOL,105.76515013740064,4396294752.456149,54407017309.8724
2025-04-08 00:00:00,SOL,106.7967654056102,9917012343.481733,55287675172.0351
2025-04-09 00:00:00,SOL,105.48654682895575,6176838846.398615,54362173273.33906
2025-04-10 00:00:00,SOL,118.96288063114291,8239588242.375064,61346961564.26659
2025-04-11 00:00:00,SOL,112.88616853404648,4925583853.038068,58222992351.23841
2025-04-12 00:00:00,SOL,121.39249540173658,4490645224.532262,62579152124.32843
2025-04-13 00:00:00,SOL,132.15438529607428,4651920909.779958,68213237375.70017
2025-04-14 00:00:00,SOL,128.2347432835372,4291450492.451211,66179248512.52756
2025-04-15 00:00:00,SOL,129.42181202590046,5081658904.236963,66819953237.06392
2025-04-16 00:00:00,SOL,126.3038818388089,3719787998.9004683,65196188092.34004
2025-04-17 00:00:00,SOL,131.4761427933663,5101503918.076568,67870163137.17048
2025-04-18 00:00:00,SOL,134.6151648808524,4018737660.8549724,69481783520.11879
2025-04-19 00:00:00,SOL,133.9760882871713,2480801560.1936097,69200358044.81024
2025-04-20 00:00:00,SOL,139.64248014652355,2834667466.059489,72126425869.29272
2025-04-21 00:00:00,SOL,137.6315829179827,3092429798.991093,71115714800.43887
2025-04-22 00:00:00,SOL,136.3303974884886,4783795038.828256,70377196884.15381
2025-04-23 00:00:00,SOL,148.80397504642707,5472749483.478719,76994272929.58481
2025-04-24 00:00:00,SOL,150.9999108899842,5423865832.324091,78136958296.32701
2025-04-25 00:00:00,SOL,152.3299363576059,4515150018.575274,78834813870.53423
2025-04-26 00:00:00,SOL,150.92008896105446,5066838746.453711,78095157984.68939
2025-04-27 00:00:00,SOL,149.14633083954075,2422656520.389346,77171380425.34795
2025-04-28 00:00:00,SOL,148.2466719511348,2296538427.6507287,76723146261.05916
2025-04-29 00:00:00,SOL,147.99083303267335,4344220983.973297,76624350441.35915
2025-04-30 00:00:00,SOL,146.49305755147196,3236163761.820636,75781317345.75404
2025-05-01 00:00:00,SOL,147.73348327834748,3339352715.472854,76523027843.31308
2025-05-02 00:00:00,SOL,150.76046702861854,3739901458.503681,78031497674.26257
2025-05-03 00:00:00,SOL,147.97213909446802,3193090564.1996865,76659566565.3345
2025-05-04 00:00:00,SOL,146.79754814764868,1777312803.7801025,76050416304.2383
2025-05-05 00:00:00,SOL,143.9823040324787,1839075329.597307,74610364597.26736
2025-05-06 00:00:00,SOL,146.81070557078957,2594552533.4757075,76081780962.32152
2025-05-07 00:00:00,SOL,146.90938773866714,3138354742.93678,76171920683.02298
2025-05-08 00:00:00,SOL,147.20059726659957,4811988060.661323,76417534983.0677
2025-05-09 00:00:00,SOL,163.41627317514832,7618036777.599004,84778096844.96829
2025-05-10 00:00:00,SOL,172.6970765026263,8703440319.327112,89635021353.66832
2025-05-11 00:00:00,SOL,177.3428319704922,4641291512.67865,92013963177.5248
2025-05-12 00:00:00,SOL,172.85779222329435,4733142340.016698,89780630397.80266
2025-05-13 00:00:00,SOL,174.41950190990173,8002629811.569619,90653796121.97777
2025-05-14 00:00:00,SOL,184.05379777179434,6287498118.264789,95581040460.8069
2025-05-15 00:00:00,SOL,176.45507175799847,5807895946.602451,91672812384.26955
2025-05-16 00:00:00,SOL,168.75269732863256,5419257075.786196,87703070136.71524
2025-05-17 00:00:00,SOL,167.76812404954248,4389549581.69855,87324065441.59238
2025-05-18 00:00:00,SOL,165.9394166641985,3269429713.7712717,86258046849.37544
2025-05-19 00:00:00,SOL,171.54067495745267,4719647862.73409,89156663000.20357
2025-05-20 00:00:00,SOL,166.7148813421899,4917489419.353307,86660180885.53973
2025-05-21 00:00:00,SOL,168.38572912424627,4723025924.7160635,87567636791.65742
2025-05-22 00:00:00,SOL,173.96771434765478,6215139156.977671,90506196649.11792
2025-05-23 00:00:00,SOL,179.57884486750282,5820960214.759074,93401318404.66599
2025-05-24 00:00:00,SOL,174.43566967519817,8631193319.547667,90766229737.02824
2025-05-25 00:00:00,SOL,175.9976176396849,3543822748.1900992,91595150534.4116
2025-05-26 00:00:00,SOL,175.13203918726265,3915382381.155895,91110205286.38454
2025-05-27 00:00:00,SOL,174.71672204451494,3202505989.7881603,90921624705.8187
2025-05-28 00:00:00,SOL,176.57784495904014,4151034839.0818906,91885206177.41884
2025-05-29 00:00:00,SOL,172.12073410994773,3798038676.2862353,89626729703.32722
2025-05-30 00:00:00,SOL,166.83894593726552,3849498974.469161,86843428994.42337
2025-05-31 00:00:00,SOL,156.51262963204462,4811893138.165595,81757475086.86885
2025-06-01 00:00:00,SOL,156.86968538083693,3067057498.6570454,81936330847.34436
2025-06-02 00:00:00,SOL,157.63092185153255,2744309615.2839994,82343946258.36638
2025-06-03 00:00:00,SOL,156.97126157615844,3295032805.67504,81999316408.5183
2025-06-04 00:00:00,SOL,155.57609294535118,4001215457.270695,81296707387.07445
2025-06-05 00:00:00,SOL,153.52933334658826,2894328554.847466,80445464948.66203
2025-06-06 00:00:00,SOL,144.54778524030908,5147783563.002369,75763092323.77681
2025-06-07 00:00:00,SOL,148.27289869882955,3081994292.815606,77715710807.20976
2025-06-08 00:00:00,SOL,150.07536034230216,2061571442.4994385,78768382382.38567
2025-06-09 00:00:00,SOL,152.50446458828966,2132215310.9007103,80043272922.8385
2025-06-10 00:00:00,SOL,161.15980951265985,4008837628.698958,84589937775.16258
2025-06-11 00:00:00,SOL,164.9644225697288,5347282400.770432,86571332860.45332
2025-06-12 00:00:00,SOL,161.01986639557893,5796688364.492554,84533356127.98843
2025-06-13 00:00:00,SOL,152.6604566097001,3971540185.958896,80285894233.06946
2025-06-14 00:00:00,SOL,148.53042859104298,6899166919.424324,78374298079.131
2025-06-15 00:00:00,SOL,144.75154594223267,2347896839.3558106,76395263029.6604
2025-06-16 00:00:00,SOL,152.684889859998,3899774764.538459,80585766786.45044
2025-06-17 00:00:00,SOL,151.43554856186984,5091508004.197791,79959725924.2985
2025-06-18 00:00:00,SOL,147.99188434299543,5049196750.599356,78146853122.15833
2025-06-19 00:00:00,SOL,146.27697674399295,4140075680.6693616,77197222250.09135
2025-06-20 00:00:00,SOL,147.09924520457085,3317445622.022612,77672175553.78215
2025-06-21 00:00:00,SOL,140.04009054961782,4927733598.47951,74352627907.47485
2025-06-22 00:00:00,SOL,133.71000196412658,3965117683.287045,70788027179.84511
2025-06-23 00:00:00,SOL,131.8134744866569,6034851129.188091,70035052662.1332
2025-06-24 00:00:00,SOL,144.7815680115998,6803245546.166264,76913532127.43575
2025-06-25 00:00:00,SOL,145.8019507474219,4365577695.258674,77418435219.14531
2025-06-26 00:00:00,SOL,143.37011953879949,3632253966.777613,76592225935.41951
2025-06-27 00:00:00,SOL,138.97799072607012,4094443190.4828176,74258601216.09717
2025-06-28 00:00:00,SOL,142.12675809713753,3884472749.8418827,75946935362.85362
2025-06-29 00:00:00,SOL,150.7812372563586,3480663753.86231,80534347465.08652
2025-06-30 00:00:00,SOL,153.31879559308874,3034669713.0257177,81941734208.35605
2025-07-01 00:00:00,SOL,154.9374500694811,5839631136.997528,82818070628.0388
2025-07-02 00:00:00,SOL,146.84115991278014,4180937195.699031,78488996165.02196
2025-07-03 00:00:00,SOL,152.1680329188485,4586707670.749116,81356182087.82619
2025-07-04 00:00:00,SOL,152.28063806980848,4481298325.462197,81414932798.53902
2025-07-05 00:00:00,SOL,147.76302956048175,4122205670.4260592,79002678553.63802
2025-07-06 00:00:00,SOL,147.60067170952217,1854457228.577465,78946152630.50418
2025-07-07 00:00:00,SOL,151.92103968743746,3555730137.1277676,81209567201.79767
